Export for measurement 069c5e29-f78a-46f6-9dff-c92cb4f69371

Timestamp,Value,Flags
2019-11-24 15:20:36.133333,289524.0625000000,0
2019-11-24 15:20:36.133333,290093.6562500000,0
2019-11-24 15:20:36.166000,299644.1562500000,0
2019-11-24 15:20:36.166000,298626.9687500000,0
2019-11-24 15:20:36.166666,289524.5312500000,0
2019-11-24 15:20:36.166666,289649.8125000000,0
2019-11-24 15:20:36.166666,289639.9687500000,0
2019-11-24 15:20:36.166666,288781.2500000000,0
2019-11-24 15:20:36.166666,289123.3437500000,0
2019-11-24 15:20:36.166666,289204.5625000000,0
2019-11-24 15:20:36.166666,289793.9687500000,0
2019-11-24 15:20:36.166666,289999.5000000000,0
2019-11-24 15:20:36.166666,289575.7812500000,0
2019-11-24 15:20:36.166666,290250.5625000000,0
2019-11-24 15:20:36.166666,289559.1562500000,0
2019-11-24 15:20:36.166666,290157.1250000000,0
2019-11-24 15:20:36.200000,299576.8750000000,0
2019-11-24 15:20:36.200000,298579.6562500000,0
2019-11-24 15:20:36.200000,289557.6562500000,0
2019-11-24 15:20:36.200000,289697.0625000000,0
2019-11-24 15:20:36.200000,289757.9687500000,0
2019-11-24 15:20:36.200000,288856.7812500000,0
2019-11-24 15:20:36.200000,289197.9687500000,0
2019-11-24 15:20:36.200000,289381.9375000000,0
2019-11-24 15:20:36.200000,289790.1562500000,0
2019-11-24 15:20:36.200000,290027.3437500000,0
2019-11-24 15:20:36.200000,289620.0625000000,0
2019-11-24 15:20:36.200000,290273.6562500000,0
2019-11-24 15:20:36.200000,289652.1562500000,0
2019-11-24 15:20:36.200000,290240.8750000000,0
2019-11-24 15:20:36.233000,299620.6562500000,0
2019-11-24 15:20:36.233000,298614.1875000000,0
2019-11-24 15:20:36.233333,289631.7187500000,0
2019-11-24 15:20:36.233333,289778.6250000000,0
2019-11-24 15:20:36.233333,289825.9375000000,0
2019-11-24 15:20:36.233333,288823.3125000000,0
2019-11-24 15:20:36.233333,289207.7187500000,0
2019-11-24 15:20:36.233333,289369.5625000000,0
2019-11-24 15:20:36.233333,289917.8437500000,0
2019-11-24 15:20:36.233333,290155.0000000000,0
2019-11-24 15:20:36.233333,289723.7500000000,0
2019-11-24 15:20:36.233333,290404.8750000000,0
2019-11-24 15:20:36.233333,289730.4687500000,0
2019-11-24 15:20:36.233333,290378.8750000000,0
2019-11-24 15:20:36.266000,299756.9687500000,0
2019-11-24 15:20:36.266000,298749.5000000000,0
2019-11-24 15:20:36.266666,289606.2187500000,0
2019-11-24 15:20:36.266666,289800.9375000000,0
2019-11-24 15:20:36.266666,289817.5000000000,0
2019-11-24 15:20:36.266666,288833.7187500000,0
2019-11-24 15:20:36.266666,289250.7812500000,0
2019-11-24 15:20:36.266666,289379.9375000000,0
2019-11-24 15:20:36.266666,289913.9687500000,0
2019-11-24 15:20:36.266666,290072.0000000000,0
2019-11-24 15:20:36.266666,289820.0312500000,0
2019-11-24 15:20:36.266666,290332.3437500000,0
2019-11-24 15:20:36.266666,289775.1250000000,0
2019-11-24 15:20:36.266666,290298.5000000000,0
2019-11-24 15:20:36.300000,299858.5000000000,0
2019-11-24 15:20:36.300000,298850.0312500000,0
2019-11-24 15:20:36.300000,289680.7812500000,0
2019-11-24 15:20:36.300000,289828.5625000000,0
2019-11-24 15:20:36.300000,289860.1875000000,0
2019-11-24 15:20:36.300000,288900.7187500000,0
2019-11-24 15:20:36.300000,289260.7500000000,0
2019-11-24 15:20:36.300000,289413.6875000000,0
2019-11-24 15:20:36.300000,289946.1250000000,0
2019-11-24 15:20:36.300000,290196.5625000000,0
2019-11-24 15:20:36.300000,289772.2812500000,0
2019-11-24 15:20:36.300000,290453.1250000000,0
2019-11-24 15:20:36.300000,289749.5312500000,0
2019-11-24 15:20:36.300000,290418.5000000000,0
2019-11-24 15:20:36.333000,299905.3437500000,0
2019-11-24 15:20:36.333000,298886.6875000000,0
2019-11-24 15:20:36.333333,289682.3125000000,0
2019-11-24 15:20:36.333333,289831.5937500000,0
2019-11-24 15:20:36.333333,289832.5312500000,0
2019-11-24 15:20:36.333333,288879.7187500000,0
2019-11-24 15:20:36.333333,289249.6250000000,0
2019-11-24 15:20:36.333333,289347.5312500000,0
2019-11-24 15:20:36.333333,290043.9375000000,0
2019-11-24 15:20:36.333333,290124.3750000000,0
2019-11-24 15:20:36.333333,289819.5000000000,0
2019-11-24 15:20:36.333333,290426.0000000000,0
2019-11-24 15:20:36.333333,289795.1875000000,0
2019-11-24 15:20:36.333333,290356.0937500000,0
2019-11-24 15:20:36.366000,299651.4687500000,0
2019-11-24 15:20:36.366000,298653.0312500000,0
2019-11-24 15:20:36.366666,289622.8750000000,0
2019-11-24 15:20:36.366666,289804.6875000000,0
2019-11-24 15:20:36.366666,289820.4062500000,0
2019-11-24 15:20:36.366666,288826.3125000000,0
2019-11-24 15:20:36.366666,289228.2500000000,0
2019-11-24 15:20:36.366666,289349.0937500000,0
2019-11-24 15:20:36.366666,289977.6250000000,0
2019-11-24 15:20:36.366666,290065.6250000000,0
2019-11-24 15:20:36.366666,289802.5937500000,0
2019-11-24 15:20:36.366666,290383.6875000000,0
2019-11-24 15:20:36.366666,289730.0625000000,0
2019-11-24 15:20:36.366666,290382.9062500000,0
2019-11-24 15:20:36.400000,299665.7187500000,0
2019-11-24 15:20:36.400000,298666.0937500000,0
2019-11-24 15:20:36.400000,289579.5625000000,0
2019-11-24 15:20:36.400000,289767.0937500000,0
2019-11-24 15:20:36.400000,289777.1875000000,0
2019-11-24 15:20:36.400000,288799.7812500000,0
2019-11-24 15:20:36.400000,289200.2812500000,0
2019-11-24 15:20:36.400000,289355.6250000000,0
2019-11-24 15:20:36.400000,289913.0937500000,0
2019-11-24 15:20:36.400000,290026.7500000000,0
2019-11-24 15:20:36.400000,289760.3437500000,0
2019-11-24 15:20:36.400000,290341.1562500000,0
2019-11-24 15:20:36.400000,289678.4062500000,0
2019-11-24 15:20:36.400000,290298.6562500000,0
2019-11-24 15:20:36.433000,299877.9375000000,0
2019-11-24 15:20:36.433000,298855.9375000000,0
2019-11-24 15:20:36.433333,289577.7500000000,0
2019-11-24 15:20:36.433333,289723.5937500000,0
2019-11-24 15:20:36.433333,289735.7500000000,0
2019-11-24 15:20:36.433333,288775.4062500000,0
2019-11-24 15:20:36.433333,289162.3125000000,0
2019-11-24 15:20:36.433333,289297.3750000000,0
2019-11-24 15:20:36.433333,289900.4375000000,0
2019-11-24 15:20:36.433333,290058.3437500000,0
2019-11-24 15:20:36.433333,289674.0312500000,0
2019-11-24 15:20:36.433333,290334.9062500000,0
2019-11-24 15:20:36.433333,289717.6250000000,0
2019-11-24 15:20:36.433333,290193.3125000000,0
2019-11-24 15:20:36.466000,299630.5625000000,0
2019-11-24 15:20:36.466000,298629.3125000000,0
2019-11-24 15:20:36.466666,289453.4062500000,0
2019-11-24 15:20:36.466666,289613.4687500000,0
2019-11-24 15:20:36.466666,289643.4375000000,0
2019-11-24 15:20:36.466666,288673.9687500000,0
2019-11-24 15:20:36.466666,289046.3125000000,0
2019-11-24 15:20:36.466666,289182.5937500000,0
2019-11-24 15:20:36.466666,289746.2500000000,0
2019-11-24 15:20:36.466666,289941.0937500000,0
2019-11-24 15:20:36.466666,289573.7500000000,0
2019-11-24 15:20:36.466666,290220.6875000000,0
2019-11-24 15:20:36.466666,289565.2812500000,0
2019-11-24 15:20:36.466666,290183.4687500000,0
2019-11-24 15:20:36.500000,299434.4062500000,0
2019-11-24 15:20:36.500000,298443.4687500000,0
2019-11-24 15:20:36.500000,289411.6562500000,0
2019-11-24 15:20:36.500000,289568.2500000000,0
2019-11-24 15:20:36.500000,289588.6250000000,0
2019-11-24 15:20:36.500000,288606.1562500000,0
2019-11-24 15:20:36.500000,288989.3125000000,0
2019-11-24 15:20:36.500000,289126.7812500000,0
2019-11-24 15:20:36.500000,289676.8750000000,0
2019-11-24 15:20:36.500000,289953.0625000000,0
2019-11-24 15:20:36.500000,289526.6250000000,0
2019-11-24 15:20:36.500000,290189.4375000000,0
2019-11-24 15:20:36.500000,289488.8750000000,0
2019-11-24 15:20:36.500000,290151.5625000000,0
2019-11-24 15:20:36.533000,299384.5937500000,0
2019-11-24 15:20:36.533000,298370.8125000000,0
2019-11-24 15:20:36.533333,289431.2500000000,0
2019-11-24 15:20:36.533333,289592.3125000000,0
2019-11-24 15:20:36.533333,289602.3750000000,0
2019-11-24 15:20:36.533333,288603.9375000000,0
2019-11-24 15:20:36.533333,288986.0625000000,0
2019-11-24 15:20:36.533333,289157.7812500000,0
2019-11-24 15:20:36.533333,289724.7187500000,0
2019-11-24 15:20:36.533333,289966.0937500000,0
2019-11-24 15:20:36.533333,289574.3125000000,0
2019-11-24 15:20:36.533333,290217.0937500000,0
2019-11-24 15:20:36.533333,289512.4375000000,0
2019-11-24 15:20:36.533333,290138.0625000000,0
2019-11-24 15:20:36.566000,299184.4687500000,0
2019-11-24 15:20:36.566000,298180.8125000000,0
2019-11-24 15:20:36.566666,289474.9687500000,0
2019-11-24 15:20:36.566666,289639.9687500000,0
2019-11-24 15:20:36.566666,289634.9687500000,0
2019-11-24 15:20:36.566666,288705.4062500000,0
2019-11-24 15:20:36.566666,289074.1875000000,0
2019-11-24 15:20:36.566666,289180.7187500000,0
2019-11-24 15:20:36.566666,289707.5625000000,0
2019-11-24 15:20:36.566666,290013.1562500000,0
2019-11-24 15:20:36.566666,289579.0312500000,0
2019-11-24 15:20:36.566666,290267.3125000000,0
2019-11-24 15:20:36.566666,289537.7500000000,0
2019-11-24 15:20:36.566666,290187.6875000000,0
2019-11-24 15:20:36.600000,299123.2187500000,0
2019-11-24 15:20:36.600000,298118.4375000000,0
2019-11-24 15:20:36.633333,289488.2500000000,0
2019-11-24 15:20:36.633333,289683.4062500000,0
2019-11-24 15:20:36.633333,289734.4375000000,0
2019-11-24 15:20:36.633333,288681.3437500000,0
2019-11-24 15:20:36.633333,289095.1562500000,0
2019-11-24 15:20:36.633333,289268.7812500000,0
2019-11-24 15:20:36.633333,289808.4062500000,0
2019-11-24 15:20:36.633333,289976.0312500000,0
2019-11-24 15:20:36.633333,289651.7500000000,0
2019-11-24 15:20:36.633333,290303.7812500000,0
2019-11-24 15:20:36.633333,289636.8125000000,0
2019-11-24 15:20:36.633333,290298.7812500000,0
2019-11-24 15:20:36.633000,299434.4375000000,0
2019-11-24 15:20:36.633000,298428.5625000000,0
2019-11-24 15:20:36.666000,299191.0937500000,0
2019-11-24 15:20:36.666000,298172.4687500000,0
2019-11-24 15:20:36.666666,289402.3750000000,0
2019-11-24 15:20:36.666666,289563.7812500000,0
2019-11-24 15:20:36.666666,289545.0625000000,0
2019-11-24 15:20:36.666666,288611.4687500000,0
2019-11-24 15:20:36.666666,288996.6875000000,0
2019-11-24 15:20:36.666666,289105.5937500000,0
2019-11-24 15:20:36.666666,289660.6562500000,0
2019-11-24 15:20:36.666666,289936.2812500000,0
2019-11-24 15:20:36.666666,289503.1875000000,0
2019-11-24 15:20:36.666666,290191.9375000000,0
2019-11-24 15:20:36.666666,289414.6250000000,0
2019-11-24 15:20:36.666666,290116.1250000000,0
2019-11-24 15:20:36.700000,299119.4375000000,0
2019-11-24 15:20:36.700000,298122.1875000000,0
2019-11-24 15:20:36.700000,289463.4062500000,0
2019-11-24 15:20:36.700000,289586.4062500000,0
2019-11-24 15:20:36.700000,289609.2500000000,0
2019-11-24 15:20:36.700000,288685.2500000000,0
2019-11-24 15:20:36.700000,289036.9687500000,0
2019-11-24 15:20:36.700000,289166.0312500000,0
2019-11-24 15:20:36.700000,289715.5312500000,0
2019-11-24 15:20:36.700000,289990.5625000000,0
2019-11-24 15:20:36.700000,289507.9375000000,0
2019-11-24 15:20:36.700000,290214.7812500000,0
2019-11-24 15:20:36.700000,289489.5312500000,0
2019-11-24 15:20:36.700000,290173.3125000000,0
2019-11-24 15:20:36.733333,289464.5312500000,0
2019-11-24 15:20:36.733333,289591.6562500000,0
2019-11-24 15:20:36.733333,289616.3750000000,0
2019-11-24 15:20:36.733333,288725.4375000000,0
2019-11-24 15:20:36.733333,289062.3750000000,0
2019-11-24 15:20:36.733333,289192.2500000000,0
2019-11-24 15:20:36.733333,289698.7812500000,0
2019-11-24 15:20:36.733333,289970.5625000000,0
2019-11-24 15:20:36.733333,289519.1562500000,0
2019-11-24 15:20:36.733333,290193.8437500000,0
2019-11-24 15:20:36.733333,289506.1875000000,0
2019-11-24 15:20:36.733333,290151.6250000000,0
2019-11-24 15:20:36.766000,299135.6250000000,0
2019-11-24 15:20:36.766000,298114.8125000000,0
2019-11-24 15:20:36.766666,289545.6875000000,0
2019-11-24 15:20:36.766666,289684.9062500000,0
2019-11-24 15:20:36.766666,289682.6250000000,0
2019-11-24 15:20:36.766666,288731.6875000000,0
2019-11-24 15:20:36.766666,289100.0312500000,0
2019-11-24 15:20:36.766666,289226.5625000000,0
2019-11-24 15:20:36.766666,289807.5312500000,0
2019-11-24 15:20:36.766666,290099.1562500000,0
2019-11-24 15:20:36.766666,289620.6875000000,0
2019-11-24 15:20:36.766666,290334.5312500000,0
2019-11-24 15:20:36.766666,289570.9062500000,0
2019-11-24 15:20:36.766666,290251.9687500000,0
2019-11-24 15:20:36.800000,299205.3750000000,0
2019-11-24 15:20:36.800000,298216.0000000000,0
2019-11-24 15:20:36.800000,289533.2187500000,0
2019-11-24 15:20:36.800000,289689.4062500000,0
2019-11-24 15:20:36.800000,289726.0312500000,0
2019-11-24 15:20:36.800000,288721.5000000000,0
2019-11-24 15:20:36.800000,289074.2187500000,0
2019-11-24 15:20:36.800000,289267.0000000000,0
2019-11-24 15:20:36.800000,289815.0937500000,0
2019-11-24 15:20:36.800000,290064.0937500000,0
2019-11-24 15:20:36.800000,289656.4687500000,0
2019-11-24 15:20:36.800000,290337.9375000000,0
2019-11-24 15:20:36.800000,289626.1250000000,0
2019-11-24 15:20:36.800000,290286.2187500000,0
2019-11-24 15:20:36.833000,299254.0000000000,0
2019-11-24 15:20:36.833000,298241.1250000000,0
2019-11-24 15:20:36.833333,289471.4062500000,0
2019-11-24 15:20:36.833333,289616.5000000000,0
2019-11-24 15:20:36.833333,289647.9062500000,0
2019-11-24 15:20:36.833333,288702.0312500000,0
2019-11-24 15:20:36.833333,289100.2187500000,0
2019-11-24 15:20:36.833333,289247.1562500000,0
2019-11-24 15:20:36.833333,289707.3750000000,0
2019-11-24 15:20:36.833333,290006.0312500000,0
2019-11-24 15:20:36.833333,289498.5312500000,0
2019-11-24 15:20:36.833333,290251.2500000000,0
2019-11-24 15:20:36.833333,289494.9375000000,0
2019-11-24 15:20:36.833333,290202.9687500000,0
2019-11-24 15:20:36.866000,299324.6875000000,0
2019-11-24 15:20:36.866000,298333.3437500000,0
2019-11-24 15:20:36.866666,289468.5000000000,0
2019-11-24 15:20:36.866666,289600.1250000000,0
2019-11-24 15:20:36.866666,289625.1562500000,0
2019-11-24 15:20:36.866666,288663.5937500000,0
2019-11-24 15:20:36.866666,289060.2500000000,0
2019-11-24 15:20:36.866666,289240.5937500000,0
2019-11-24 15:20:36.866666,289719.2187500000,0
2019-11-24 15:20:36.866666,290023.9687500000,0
2019-11-24 15:20:36.866666,289510.2187500000,0
2019-11-24 15:20:36.866666,290230.3750000000,0
2019-11-24 15:20:36.866666,289426.3125000000,0
2019-11-24 15:20:36.866666,290210.0312500000,0
2019-11-24 15:20:36.900000,299624.3437500000,0
2019-11-24 15:20:36.900000,298618.8125000000,0
2019-11-24 15:20:36.900000,289432.7500000000,0
2019-11-24 15:20:36.900000,289610.8437500000,0
2019-11-24 15:20:36.900000,289652.4062500000,0
2019-11-24 15:20:36.900000,288653.3750000000,0
2019-11-24 15:20:36.900000,289033.7500000000,0
2019-11-24 15:20:36.900000,289215.0000000000,0
2019-11-24 15:20:36.900000,289700.0937500000,0
2019-11-24 15:20:36.900000,289946.0625000000,0
2019-11-24 15:20:36.900000,289572.5937500000,0
2019-11-24 15:20:36.900000,290226.7812500000,0
2019-11-24 15:20:36.900000,289495.5625000000,0
2019-11-24 15:20:36.900000,290247.7812500000,0
2019-11-24 15:20:36.933000,299683.7812500000,0
2019-11-24 15:20:36.933000,298686.4062500000,0
2019-11-24 15:20:36.933333,289406.7812500000,0
2019-11-24 15:20:36.933333,289555.1250000000,0
2019-11-24 15:20:36.933333,289557.1875000000,0
2019-11-24 15:20:36.933333,288612.7812500000,0
2019-11-24 15:20:36.933333,289023.8125000000,0
2019-11-24 15:20:36.933333,289124.8750000000,0
2019-11-24 15:20:36.933333,289720.9375000000,0
2019-11-24 15:20:36.933333,289887.6562500000,0
2019-11-24 15:20:36.933333,289502.6875000000,0
2019-11-24 15:20:36.933333,290139.2812500000,0
2019-11-24 15:20:36.933333,289494.0312500000,0
2019-11-24 15:20:36.933333,290053.8125000000,0
2019-11-24 15:20:36.966000,299647.4687500000,0
2019-11-24 15:20:36.966000,298671.8125000000,0
2019-11-24 15:20:36.966666,289488.2187500000,0
2019-11-24 15:20:36.966666,289636.8750000000,0
2019-11-24 15:20:36.966666,289639.3750000000,0
2019-11-24 15:20:36.966666,288740.5000000000,0
2019-11-24 15:20:36.966666,289151.2812500000,0
2019-11-24 15:20:36.966666,289270.1875000000,0
2019-11-24 15:20:36.966666,289771.9375000000,0
2019-11-24 15:20:36.966666,289953.3750000000,0
2019-11-24 15:20:36.966666,289513.2812500000,0
2019-11-24 15:20:36.966666,290246.4687500000,0
2019-11-24 15:20:36.966666,289453.4687500000,0
2019-11-24 15:20:36.966666,290195.4687500000,0
2019-11-24 15:20:37.000000,299670.1562500000,0
2019-11-24 15:20:37.000000,298670.3125000000,0
2019-11-24 15:20:37.000000,289533.3750000000,0
2019-11-24 15:20:37.000000,289724.9687500000,0
2019-11-24 15:20:37.000000,289719.5625000000,0
2019-11-24 15:20:37.000000,288801.7187500000,0
2019-11-24 15:20:37.000000,289196.1250000000,0
2019-11-24 15:20:37.000000,289267.9375000000,0
2019-11-24 15:20:37.000000,289806.3437500000,0
2019-11-24 15:20:37.000000,289993.1250000000,0
2019-11-24 15:20:37.000000,289656.6875000000,0
2019-11-24 15:20:37.000000,290322.4375000000,0
2019-11-24 15:20:37.000000,289586.0625000000,0
2019-11-24 15:20:37.000000,290305.9687500000,0
2019-11-24 15:20:37.033000,299549.0937500000,0
2019-11-24 15:20:37.033000,298525.0937500000,0
2019-11-24 15:20:37.033333,289331.5937500000,0
2019-11-24 15:20:37.033333,289489.9375000000,0
2019-11-24 15:20:37.033333,289488.4062500000,0
2019-11-24 15:20:37.033333,288575.3750000000,0
2019-11-24 15:20:37.033333,288966.7500000000,0
2019-11-24 15:20:37.033333,289087.8125000000,0
2019-11-24 15:20:37.033333,289587.6562500000,0
2019-11-24 15:20:37.033333,289832.7812500000,0
2019-11-24 15:20:37.033333,289446.8437500000,0
2019-11-24 15:20:37.033333,290056.5625000000,0
2019-11-24 15:20:37.033333,289374.0625000000,0
2019-11-24 15:20:37.033333,290004.4375000000,0
2019-11-24 15:20:37.066000,299629.7500000000,0
2019-11-24 15:20:37.066000,298627.5937500000,0
2019-11-24 15:20:37.066666,289424.5937500000,0
2019-11-24 15:20:37.066666,289521.2500000000,0
2019-11-24 15:20:37.066666,289522.6875000000,0
2019-11-24 15:20:37.066666,288693.1562500000,0
2019-11-24 15:20:37.066666,289004.6562500000,0
2019-11-24 15:20:37.066666,289158.4687500000,0
2019-11-24 15:20:37.066666,289686.8125000000,0
2019-11-24 15:20:37.066666,289895.0000000000,0
2019-11-24 15:20:37.066666,289505.9687500000,0
2019-11-24 15:20:37.066666,290053.5312500000,0
2019-11-24 15:20:37.066666,289411.9375000000,0
2019-11-24 15:20:37.066666,289998.7187500000,0
2019-11-24 15:20:37.100000,299605.3125000000,0
2019-11-24 15:20:37.100000,298610.7500000000,0
2019-11-24 15:20:37.100000,289416.0937500000,0
2019-11-24 15:20:37.100000,289561.5000000000,0
2019-11-24 15:20:37.100000,289590.6875000000,0
2019-11-24 15:20:37.100000,288666.3750000000,0
2019-11-24 15:20:37.100000,289039.6875000000,0
2019-11-24 15:20:37.100000,289210.7812500000,0
2019-11-24 15:20:37.100000,289650.4062500000,0
2019-11-24 15:20:37.100000,289932.7500000000,0
2019-11-24 15:20:37.100000,289479.4687500000,0
2019-11-24 15:20:37.100000,290165.7812500000,0
2019-11-24 15:20:37.100000,289452.3437500000,0
2019-11-24 15:20:37.100000,290110.2187500000,0
2019-11-24 15:20:37.133000,299681.9687500000,0
2019-11-24 15:20:37.133000,298686.2812500000,0
2019-11-24 15:20:37.133333,289580.5937500000,0
2019-11-24 15:20:37.133333,289706.4062500000,0
2019-11-24 15:20:37.133333,289728.3437500000,0
2019-11-24 15:20:37.133333,288823.9062500000,0
2019-11-24 15:20:37.133333,289197.2187500000,0
2019-11-24 15:20:37.133333,289321.3125000000,0
2019-11-24 15:20:37.133333,289862.8437500000,0
2019-11-24 15:20:37.133333,290056.0312500000,0
2019-11-24 15:20:37.133333,289662.1250000000,0
2019-11-24 15:20:37.133333,290260.2500000000,0
2019-11-24 15:20:37.133333,289625.2500000000,0
2019-11-24 15:20:37.133333,290239.4062500000,0
2019-11-24 15:20:37.166000,299541.6250000000,0
2019-11-24 15:20:37.166000,298544.8750000000,0
2019-11-24 15:20:37.166666,289457.5625000000,0
2019-11-24 15:20:37.166666,289588.0625000000,0
2019-11-24 15:20:37.166666,289600.8750000000,0
2019-11-24 15:20:37.166666,288710.5937500000,0
2019-11-24 15:20:37.166666,289081.8750000000,0
2019-11-24 15:20:37.166666,289207.0312500000,0
2019-11-24 15:20:37.166666,289753.2500000000,0
2019-11-24 15:20:37.166666,289909.9375000000,0
2019-11-24 15:20:37.166666,289533.0000000000,0
2019-11-24 15:20:37.166666,290149.7187500000,0
2019-11-24 15:20:37.166666,289502.3125000000,0
2019-11-24 15:20:37.166666,290094.2812500000,0
2019-11-24 15:20:37.200000,299533.7187500000,0
2019-11-24 15:20:37.200000,298535.8437500000,0
2019-11-24 15:20:37.200000,289468.9687500000,0
2019-11-24 15:20:37.200000,289645.6250000000,0
2019-11-24 15:20:37.200000,289678.8437500000,0
2019-11-24 15:20:37.200000,288719.7187500000,0
2019-11-24 15:20:37.200000,289104.3125000000,0
2019-11-24 15:20:37.200000,289247.3750000000,0
2019-11-24 15:20:37.200000,289735.0937500000,0
2019-11-24 15:20:37.200000,289953.1562500000,0
